image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
00000360.jpg,Warrior2,0.41342795,0.3126755,0.42913777,0.29554144,0.41375116,0.29898605,0.48881456,0.30951843,0.43013465,0.31469938,0.5691841,0.4139002,0.43257686,0.4095662,0.7343459,0.43673873,0.2997199,0.4174148,0.8632804,0.44355863,0.15909281,0.39544973,0.5660988,0.6911764,0.43377134,0.68730277,0.7865774,0.84096074,0.27659824,0.8040008,0.88427645,0.94479936,0.20856054,0.97683084
00000082.jpg,Warrior2,0.4588673,0.119420595,0.47162724,0.09924511,0.45850053,0.0998149,0.5154633,0.11026459,0.47031137,0.113444336,0.5937192,0.23905183,0.45601222,0.24044906,0.7153018,0.24662572,0.33910024,0.27029172,0.82831687,0.23679785,0.2185916,0.25985947,0.59253067,0.5477418,0.47511646,0.54224426,0.7105549,0.69298,0.34390235,0.62782645,0.83554614,0.8358423,0.33017525,0.8687129
00000020.jpg,Warrior2,0.5805571,0.18428701,0.58338374,0.1665669,0.5698495,0.1641749,0.56845576,0.17583835,0.51607513,0.16957505,0.5732423,0.27571306,0.44302744,0.30137125,0.7097768,0.30514073,0.30115375,0.27648187,0.8549675,0.25505078,0.1582841,0.26239458,0.56488216,0.60361856,0.4352333,0.6281897,0.73859674,0.6382479,0.27112624,0.79163456,0.753051,0.9155346,0.07400699,0.92382205
00000217.jpg,Warrior2,0.56233245,0.28966555,0.5618724,0.27437532,0.55069065,0.2737742,0.55356777,0.2852937,0.5188098,0.28772497,0.5623285,0.3663056,0.47632238,0.37961826,0.63735723,0.36002934,0.39294836,0.36305517,0.7164745,0.30733112,0.3147207,0.31962076,0.5568357,0.62187296,0.4789283,0.6310615,0.65139115,0.6749978,0.3957685,0.7275008,0.6549266,0.8550322,0.28981963,0.8701349
00000059.jpg,Warrior2,0.54336977,0.21477734,0.5406292,0.19925013,0.5225188,0.20316988,0.5316275,0.21116291,0.47069523,0.22453915,0.567085,0.2985658,0.41009343,0.3270114,0.720688,0.28295633,0.27248913,0.31628868,0.86705786,0.2616023,0.1100685,0.29299083,0.5579532,0.57110494,0.42245796,0.58311605,0.7401004,0.6433864,0.3015153,0.6770909,0.7149591,0.85328716,0.1422278,0.8402466
00000089.jpg,Warrior2,0.4777131,0.14983165,0.49167585,0.12936558,0.4754223,0.12770191,0.5269018,0.14147988,0.4775261,0.13673748,0.56689715,0.26744804,0.4635596,0.25306436,0.65986323,0.25805247,0.3517225,0.2544273,0.7542189,0.24297512,0.2633401,0.22462353,0.5438137,0.5865277,0.45508704,0.5722764,0.6370201,0.72577125,0.3433439,0.64857066,0.72973937,0.87750816,0.32863107,0.88668776
00000045.jpg,Warrior2,0.42653802,0.35827622,0.44183937,0.34810773,0.42640713,0.3443259,0.48193628,0.35645875,0.4343283,0.348489,0.53294367,0.42757118,0.41885465,0.42305607,0.6415001,0.42058286,0.29727778,0.4148575,0.7409928,0.40731996,0.1909824,0.38771257,0.5289691,0.6376015,0.4303903,0.6336335,0.6311224,0.7358573,0.3182135,0.7042687,0.7354011,0.8435451,0.3036035,0.8534745
00000299.jpg,Warrior2,0.2702541,0.15633537,0.26992765,0.13479443,0.25694624,0.1376089,0.26397583,0.14608037,0.22179861,0.15596902,0.28296992,0.2539688,0.17700472,0.2694323,0.37262154,0.25917715,0.082657956,0.26051262,0.4536313,0.22997747,0.0087366225,0.26386458,0.2776452,0.5876222,0.1873238,0.5952762,0.38216105,0.6957242,0.10906931,0.7302086,0.38185903,0.9484458,0.00071697234,0.93735814
00000228.jpg,Warrior2,0.4526766,0.37483704,0.46360847,0.36313662,0.45121557,0.3632547,0.4981353,0.36503512,0.45958883,0.36465076,0.54508376,0.43512967,0.4437139,0.4266809,0.6219472,0.45227835,0.35336503,0.43814477,0.7109233,0.45671952,0.27057227,0.41925147,0.52063555,0.61072326,0.44245616,0.6050109,0.5786163,0.7249355,0.36487937,0.69710565,0.63773054,0.80329746,0.373726,0.8173507
00000250.jpg,Warrior2,0.5299579,0.27541628,0.54425526,0.2659827,0.5238267,0.26370275,0.5649553,0.27591217,0.50920093,0.27304488,0.5829099,0.34307814,0.49923956,0.3448949,0.664693,0.3415084,0.4078862,0.3439101,0.739757,0.3212688,0.31973967,0.34037566,0.5651047,0.5256257,0.4867307,0.52651536,0.59656614,0.6199028,0.35855302,0.6242579,0.791075,0.7432548,0.35886678,0.7910821
00000355.jpg,Warrior2,0.53856486,0.32712206,0.54948044,0.31647623,0.5359643,0.3161754,0.5762426,0.33110386,0.5374335,0.33125156,0.6114683,0.40153652,0.5237059,0.3996202,0.6748381,0.39289978,0.4526515,0.39232558,0.72436875,0.37895936,0.39040142,0.37571985,0.59712905,0.5866996,0.52639717,0.5805533,0.65094686,0.67880404,0.44851208,0.64209896,0.71599644,0.7694779,0.44896337,0.7714951
00000303.jpg,Warrior2,0.5225731,0.14466208,0.5302462,0.12415431,0.5072896,0.12435361,0.53770554,0.13250366,0.4757931,0.13450074,0.55531305,0.2319457,0.4405372,0.23716986,0.6520203,0.25132182,0.3384591,0.23476417,0.75592726,0.23038273,0.23908973,0.20918186,0.5435079,0.546081,0.4544421,0.55173856,0.6262025,0.6971191,0.3871673,0.7338524,0.62800616,0.915345,0.2895434,0.9363594
00000065.jpg,Warrior2,0.49565712,0.19456415,0.5120813,0.17943533,0.4999701,0.17518575,0.55994576,0.19815859,0.5146069,0.18500504,0.615668,0.29981196,0.48671493,0.28985006,0.74738264,0.31831834,0.36324248,0.30281493,0.86147326,0.3381106,0.24464948,0.29116237,0.5983846,0.5945271,0.4910222,0.59391874,0.7153936,0.71514904,0.38258275,0.71245384,0.81759304,0.84773684,0.38309035,0.8984286
00000302.jpg,Warrior2,0.4489231,0.43556666,0.4687101,0.43090582,0.4526888,0.4243383,0.5141176,0.4498173,0.46252823,0.4325601,0.56514,0.51459265,0.4297931,0.49291295,0.65470564,0.5363928,0.3373332,0.4836177,0.7725901,0.5490263,0.2268606,0.4579162,0.5364133,0.69651556,0.42109442,0.6828011,0.60825187,0.81057376,0.30628115,0.7667441,0.7179609,0.9069368,0.27316627,0.8738288
00000105.jpg,Warrior2,0.4519686,0.22806603,0.47089076,0.21504399,0.45461485,0.21399735,0.522175,0.2361332,0.4637373,0.22940809,0.579855,0.3333537,0.43772328,0.31900355,0.7368011,0.332314,0.2663675,0.34082487,0.873012,0.35431662,0.10134316,0.32731065,0.5371284,0.5685607,0.4082752,0.55504656,0.71361864,0.6678585,0.24920478,0.59398586,0.8535624,0.776509,0.21541573,0.7913912
00000116.jpg,Warrior2,0.33309504,0.030841976,0.3452207,0.0,0.3300082,0.014169842,0.41614616,0.005972743,0.35910067,0.0394738,0.5575933,0.16046417,0.36262608,0.17574835,0.7575221,0.19675176,0.14918368,0.18494815,0.9321974,0.23741841,0.04475727,0.14266203,0.63374215,0.61253774,0.46113363,0.619911,0.78801316,0.7913805,0.2389736,0.74278927,0.9111658,0.92806745,0.2278823,0.9630605
00000158.jpg,Warrior2,0.55126363,0.21352802,0.5551692,0.19687228,0.5342136,0.1959947,0.54032475,0.20134579,0.4694415,0.19891639,0.55111456,0.30211684,0.39960605,0.31297475,0.6729683,0.3303447,0.2985907,0.36014986,0.7969744,0.32607448,0.17922021,0.39108518,0.55165905,0.5563926,0.42982867,0.56369686,0.66139275,0.6745523,0.33478424,0.70213795,0.6584952,0.8396838,0.21156846,0.8323348
00000108.jpg,Warrior2,0.33309504,0.030841976,0.3452207,0.0,0.3300082,0.014169842,0.41614616,0.005972743,0.35910067,0.0394738,0.5575933,0.16046417,0.36262608,0.17574835,0.7575221,0.19675176,0.14918368,0.18494815,0.9321974,0.23741841,0.04475727,0.14266203,0.63374215,0.61253774,0.46113363,0.619911,0.78801316,0.7913805,0.2389736,0.74278927,0.9111658,0.92806745,0.2278823,0.9630605
00000194.jpg,Warrior2,0.28204042,0.16653898,0.2991643,0.14843567,0.2834806,0.14548472,0.34998813,0.16340318,0.29758012,0.15519719,0.40673256,0.2892904,0.29344058,0.2845626,0.5063688,0.33596632,0.1807791,0.34018373,0.6154866,0.3995304,0.0767354,0.3800379,0.41462967,0.5907628,0.31470332,0.5848727,0.5357625,0.7403786,0.22365236,0.6679115,0.66084176,0.8802129,0.20435672,0.8792914
00000096.jpg,Warrior2,0.5504638,0.20954105,0.5478654,0.19040161,0.5373159,0.19069317,0.5353438,0.20160547,0.49609444,0.20623672,0.5580675,0.31051219,0.43429118,0.3307715,0.664827,0.30425066,0.3180886,0.31981924,0.775397,0.24893117,0.22255178,0.31050256,0.5605623,0.61492133,0.4528052,0.6278079,0.67746437,0.7227041,0.3426616,0.77961135,0.6771846,0.93966913,0.2040222,0.949604
00000233.jpg,Warrior2,0.42275515,0.17834078,0.43489465,0.16246921,0.42152524,0.16085033,0.46905145,0.17168781,0.42806217,0.16935645,0.52611554,0.27389485,0.4125565,0.27271265,0.637052,0.27517995,0.2998698,0.25616843,0.74129474,0.27357855,0.19631071,0.24303475,0.5297758,0.54280335,0.43568403,0.5423385,0.6213593,0.6621775,0.33067235,0.64299417,0.7196038,0.79198277,0.3097395,0.8158068
00000147.jpg,Warrior2,0.4611399,0.21555026,0.4726851,0.1947377,0.45879737,0.19655877,0.5085079,0.20008858,0.4657781,0.20478702,0.5640813,0.3088677,0.4511066,0.31235448,0.67013186,0.3022837,0.33940753,0.31978732,0.75848454,0.29431102,0.24954641,0.3025736,0.5582132,0.6123263,0.4629262,0.60550034,0.6544754,0.74283767,0.33469996,0.6930311,0.73811877,0.92154205,0.2996988,0.9268286
00000334.jpg,Warrior2,0.4943373,0.17067821,0.5108393,0.15618896,0.4925902,0.15216266,0.5489622,0.17348544,0.49460918,0.16483633,0.5960923,0.27739802,0.47766027,0.2683785,0.690347,0.29008093,0.3590788,0.25324792,0.7853231,0.28806046,0.26155826,0.23295096,0.5958669,0.5477745,0.49347153,0.5447279,0.6957339,0.6511313,0.37108305,0.6280176,0.80673045,0.78473717,0.33589324,0.81526357
00000434.jpg,Warrior2,0.54167235,0.4122276,0.5479159,0.40106946,0.54403704,0.4023412,0.571145,0.409834,0.5584423,0.41211316,0.60920525,0.4780772,0.5534033,0.4785669,0.6726013,0.47287956,0.4937551,0.4825289,0.74364346,0.45819107,0.43481025,0.46831056,0.6195959,0.6630125,0.5693706,0.6647838,0.6804761,0.7227454,0.5081895,0.71251255,0.78937197,0.81592566,0.5318391,0.841711
00000035.jpg,Warrior2,0.5953307,0.27585977,0.5870646,0.26664016,0.58180714,0.259596,0.5273848,0.27117175,0.55965555,0.2685115,0.4673566,0.35303095,0.60101515,0.34010366,0.34953323,0.3290714,0.73051566,0.3519844,0.25575897,0.31837475,0.8264702,0.3550234,0.47584376,0.5955396,0.5979504,0.58327097,0.36983258,0.76403815,0.74105364,0.6887265,0.19831324,0.86942065,0.8081961,0.8963108
00000329.jpg,Warrior2,0.47751904,0.374949,0.48660165,0.3634048,0.47055408,0.36100245,0.4993306,0.37427276,0.45934135,0.3707018,0.504974,0.43647772,0.45664153,0.42056158,0.52410287,0.3183462,0.4183581,0.3009343,0.52409077,0.20986918,0.4131883,0.19730674,0.5085289,0.66966003,0.45531103,0.6604504,0.5718896,0.7743975,0.36965442,0.7229648,0.66098785,0.8844497,0.37257624,0.9016009
00000199.jpg,Warrior2,0.5504269,0.35196632,0.5615385,0.3363014,0.54558134,0.33741543,0.59217775,0.34139824,0.547783,0.34533918,0.6327994,0.42971903,0.53866214,0.42483494,0.69645935,0.43317536,0.47078332,0.42606935,0.74827546,0.43116707,0.40746018,0.41487002,0.6163883,0.6427108,0.5431341,0.63825685,0.66007406,0.71837693,0.45644197,0.69478375,0.7144279,0.82229686,0.46463934,0.8761752
00000291.jpg,Warrior2,0.4332657,0.108251706,0.44544122,0.0876684,0.43766987,0.08815772,0.49364936,0.1052995,0.45609245,0.106520146,0.5644239,0.23991351,0.44434762,0.23509727,0.72865003,0.25188428,0.28545213,0.2472316,0.84040886,0.26204208,0.16409954,0.22017844,0.5549015,0.54367,0.44404024,0.5359355,0.7169853,0.65364486,0.27914926,0.59362346,0.90516585,0.8375656,0.2553681,0.8638225
00000061.jpg,Warrior2,0.4519686,0.22806603,0.47089076,0.21504399,0.45461485,0.21399735,0.522175,0.2361332,0.4637373,0.22940809,0.579855,0.3333537,0.43772328,0.31900355,0.7368011,0.332314,0.2663675,0.34082487,0.873012,0.35431662,0.10134316,0.32731065,0.5371284,0.5685607,0.4082752,0.55504656,0.71361864,0.6678585,0.24920478,0.59398586,0.8535624,0.776509,0.21541573,0.7913912
00000114.jpg,Warrior2,0.5589804,0.23792513,0.5624945,0.22106086,0.54351836,0.2196232,0.5499689,0.22628848,0.48596263,0.22494374,0.56634694,0.32003188,0.3944588,0.34277833,0.74090415,0.33304134,0.22929521,0.33894017,0.8857577,0.3069921,0.071966745,0.32970262,0.52920926,0.6185758,0.3778866,0.6334768,0.7231831,0.6273742,0.25029677,0.7053395,0.79013973,0.8516649,0.08533078,0.8384786
00000328.jpg,Warrior2,0.4070166,0.17927484,0.419327,0.15937643,0.40708253,0.16141391,0.45907155,0.16869994,0.4174761,0.17126676,0.51913095,0.27106485,0.39753017,0.2679275,0.6262712,0.26149327,0.2952764,0.25138617,0.7159749,0.24625587,0.20114636,0.19788383,0.51428866,0.5836149,0.41224414,0.58001304,0.6236462,0.7159481,0.3042898,0.6781424,0.7162344,0.8873802,0.32001096,0.8987722
00000395.jpg,Warrior2,0.44124842,0.1447122,0.4486258,0.12880771,0.45492244,0.12580256,0.46473852,0.1410128,0.502337,0.13166736,0.43467078,0.22796333,0.5609283,0.23301926,0.3012087,0.24524169,0.6704551,0.24143717,0.19823349,0.23919292,0.76360047,0.22523601,0.44686767,0.5330175,0.5554113,0.53702754,0.30729717,0.62103623,0.65015477,0.6674926,0.2879838,0.8373102,0.76314324,0.8177614
00000412.jpg,Warrior2,0.4681239,0.19893007,0.4767569,0.18179241,0.46904093,0.18285234,0.50970376,0.19261272,0.4829683,0.19618277,0.5682604,0.29866925,0.47127447,0.2942117,0.659579,0.3164355,0.37953028,0.30895227,0.74640423,0.29954597,0.29722634,0.27372757,0.56797415,0.55200005,0.48119923,0.5444008,0.6750097,0.67131144,0.37213662,0.6144242,0.78359896,0.80346113,0.33657008,0.8095156
00000086.jpg,Warrior2,0.53091294,0.22605844,0.53275913,0.21080276,0.5205931,0.20975211,0.5193762,0.21786556,0.4752268,0.21582301,0.5354982,0.29509756,0.40885484,0.32050884,0.66995525,0.28836033,0.26381275,0.29653373,0.81397015,0.2450893,0.14588517,0.26632547,0.54655,0.58432895,0.43212563,0.59833413,0.70036215,0.65364015,0.3114181,0.706658,0.7220947,0.8916217,0.15031828,0.8249219
00000393.jpg,Warrior2,0.47555533,0.090659685,0.4938817,0.06769713,0.47318965,0.06763779,0.5348275,0.095134735,0.47550946,0.08962551,0.57241684,0.25169477,0.4469938,0.23711313,0.6727431,0.27352569,0.3268797,0.25134814,0.7763521,0.24256985,0.23264693,0.22424293,0.53520626,0.61135536,0.43621728,0.5992866,0.6235168,0.7803068,0.3232862,0.7418196,0.70057184,0.9838091,0.31163692,0.9901853
00000274.jpg,Warrior2,0.5529221,0.13065684,0.55928636,0.114406526,0.53202504,0.11264826,0.5603077,0.12848146,0.48403794,0.1279357,0.5718593,0.23813711,0.43256265,0.24212843,0.6708156,0.26019654,0.38052902,0.24123809,0.75908846,0.22585058,0.30511484,0.21760997,0.54623336,0.4998248,0.4344916,0.5035756,0.6599276,0.6041116,0.38294813,0.626387,0.65030956,0.81195027,0.27219036,0.79284686
00000139.jpg,Warrior2,0.44287315,0.2166797,0.4461597,0.20379819,0.45395347,0.20033339,0.46010995,0.22070087,0.49705458,0.2076466,0.44804603,0.29906952,0.5450633,0.28177258,0.3333757,0.28511336,0.6408761,0.28173795,0.23780882,0.26567462,0.7352882,0.27623224,0.48064548,0.5634171,0.560432,0.553846,0.36546254,0.669037,0.62459356,0.6529634,0.35064912,0.86608875,0.71802753,0.81448686
00000249.jpg,Warrior2,0.47668156,0.15407649,0.49384823,0.1347359,0.47378945,0.13284552,0.5348667,0.15469521,0.47544727,0.14809014,0.58259624,0.2862935,0.4635726,0.26667655,0.68467987,0.3107069,0.33503127,0.26689017,0.7850141,0.33041063,0.22986649,0.23777133,0.5796521,0.60098475,0.4765582,0.5876929,0.69748527,0.7529559,0.35308534,0.6744541,0.7973754,0.91586447,0.32301933,0.91082305
00000219.jpg,Warrior2,0.4459993,0.20124458,0.45954022,0.18736151,0.44841444,0.18327484,0.5019016,0.1977899,0.46116894,0.18886502,0.5624716,0.29434994,0.44728822,0.28439483,0.6766201,0.31810626,0.33364844,0.285942,0.7967626,0.33871502,0.21752658,0.26571783,0.56541586,0.5284683,0.46655104,0.52233756,0.6655,0.63499415,0.3564611,0.5896631,0.791244,0.7502963,0.33811715,0.7556982
00000010.jpg,Warrior2,0.55261385,0.22913256,0.5497966,0.21422806,0.54138345,0.21542421,0.535123,0.2263339,0.5006463,0.23228484,0.5702408,0.312816,0.42176777,0.3486093,0.71815085,0.3142967,0.2714205,0.34483027,0.85546124,0.3048738,0.115682654,0.34058878,0.56358314,0.62401074,0.4288692,0.6436546,0.74186176,0.6796845,0.28376532,0.76137596,0.75064856,0.9254746,0.122389466,0.920102
00000389.jpg,Warrior2,0.49181777,0.12407261,0.5043585,0.102753274,0.49297705,0.10435811,0.54082215,0.12150524,0.50516194,0.11852646,0.59326684,0.25939283,0.4944468,0.240868,0.70395255,0.25598922,0.38180366,0.26269296,0.80708236,0.28136197,0.27664718,0.22617266,0.59439605,0.60517013,0.50318843,0.5900244,0.7198538,0.7390924,0.41779763,0.63049823,0.8529755,0.89046025,0.40963116,0.88464695
00000004.jpg,Warrior2,0.4902644,0.12063129,0.50541186,0.101435415,0.4873943,0.10017037,0.5472555,0.112157546,0.49063775,0.11100798,0.5993741,0.23719694,0.47788373,0.23346424,0.70860535,0.23084363,0.35559282,0.23517688,0.80623055,0.20699039,0.2523772,0.20372869,0.5658887,0.5486653,0.46127182,0.5422322,0.6697768,0.6768283,0.33179107,0.6414889,0.76284546,0.7921957,0.28288063,0.8618632
00000359.jpg,Warrior2,0.46647683,0.22874954,0.48016483,0.20797406,0.46431738,0.20930457,0.52002686,0.2180455,0.46871915,0.221214,0.5742518,0.33221036,0.46069667,0.33308092,0.69220436,0.31976753,0.33714423,0.36744455,0.8018756,0.30159536,0.24787109,0.34127823,0.56943953,0.633853,0.460548,0.6292661,0.72762555,0.74859244,0.31831393,0.67771024,0.8586273,0.86702764,0.2871289,0.9090582
00000036.jpg,Warrior2,0.45495367,0.19893686,0.46977282,0.18117866,0.45446932,0.180469,0.51211566,0.19375643,0.4615744,0.19149297,0.5676251,0.30548748,0.45247304,0.2989504,0.68653286,0.29631695,0.3210582,0.31347525,0.7866576,0.29846507,0.20769624,0.28730097,0.56035835,0.5873133,0.45238417,0.57623553,0.7115794,0.70932716,0.3111228,0.6222508,0.83922374,0.83221066,0.286479,0.83325183
00000167.jpg,Warrior2,0.53335476,0.24870636,0.53146803,0.2304717,0.52151,0.23132765,0.52244014,0.24435277,0.488723,0.25134665,0.5378096,0.34459534,0.4467082,0.3669544,0.6223343,0.34358814,0.36016557,0.3544191,0.6967363,0.30606863,0.287293,0.34965202,0.5394283,0.6331452,0.45893416,0.6486164,0.64030635,0.68253607,0.38826004,0.7525321,0.6567492,0.89501685,0.28989476,0.9094662
00000155.jpg,Warrior2,0.54185385,0.425997,0.54083186,0.4114946,0.5338091,0.4145033,0.53485537,0.42106527,0.5115872,0.43093228,0.5455204,0.48809052,0.48083982,0.5070245,0.6040849,0.49586445,0.41594973,0.5077287,0.6659085,0.45554337,0.35195532,0.5321536,0.5456047,0.6817054,0.48819247,0.6954249,0.62379426,0.7077002,0.43121836,0.7735901,0.64177155,0.86367637,0.3589584,0.8693705
00000188.jpg,Warrior2,0.5504269,0.35196632,0.5615385,0.3363014,0.54558134,0.33741543,0.59217775,0.34139824,0.547783,0.34533918,0.6327994,0.42971903,0.53866214,0.42483494,0.69645935,0.43317536,0.47078332,0.42606935,0.74827546,0.43116707,0.40746018,0.41487002,0.6163883,0.6427108,0.5431341,0.63825685,0.66007406,0.71837693,0.45644197,0.69478375,0.7144279,0.82229686,0.46463934,0.8761752
00000287.jpg,Warrior2,0.5203185,5.760789e-05,0.53072757,0.0,0.51147264,0.0,0.54924184,0.0,0.4948825,0.0,0.59296787,0.07715887,0.45304757,0.06702581,0.69561386,0.0600591,0.33349326,0.06708592,0.8098566,0.021330297,0.22934361,0.020120472,0.58459723,0.5765021,0.46810395,0.57448334,0.6897435,0.83319473,0.36614653,0.7937803,0.7740029,0.9885969,0.35764733,0.9866606
00000177.jpg,Warrior2,0.43214855,0.15361951,0.44841567,0.13276568,0.43103272,0.12949368,0.49552703,0.1477809,0.43670422,0.14086674,0.5591862,0.28708443,0.42254993,0.26942328,0.68985367,0.28503498,0.2897184,0.29841337,0.7928729,0.2729027,0.17132472,0.27312183,0.54737276,0.6100473,0.42494845,0.59296536,0.7119166,0.76343906,0.26601425,0.6517809,0.83150893,0.8868754,0.25870395,0.90994316
00000325.jpg,Warrior2,0.5225731,0.14466208,0.5302462,0.12415431,0.5072896,0.12435361,0.53770554,0.13250366,0.4757931,0.13450074,0.55531305,0.2319457,0.4405372,0.23716986,0.6520203,0.25132182,0.3384591,0.23476417,0.75592726,0.23038273,0.23908973,0.20918186,0.5435079,0.546081,0.4544421,0.55173856,0.6262025,0.6971191,0.3871673,0.7338524,0.62800616,0.915345,0.2895434,0.9363594
00000416.jpg,Warrior2,0.49810922,0.100096956,0.51675755,0.08522614,0.48317036,0.080741026,0.5373603,0.10756469,0.45403287,0.09952514,0.58052534,0.23299447,0.42465606,0.21032545,0.74090946,0.22286876,0.28179112,0.23538889,0.84626657,0.19319859,0.12505654,0.22735581,0.5681205,0.5442916,0.43410817,0.517869,0.7217253,0.72315454,0.24939314,0.5845316,0.88005316,0.86699265,0.24007545,0.82816386
00000257.jpg,Warrior2,0.5335239,0.20484635,0.5328237,0.19413078,0.5187003,0.19482723,0.52127427,0.20127617,0.47669646,0.2051385,0.54778975,0.25980946,0.41746578,0.27061018,0.6683661,0.26034918,0.29333678,0.2698627,0.78759414,0.23372784,0.17896536,0.2693385,0.55949235,0.42174408,0.45129842,0.4304481,0.6828155,0.4772835,0.35425696,0.51234716,0.7007783,0.60399646,0.24401402,0.613684
00000137.jpg,Warrior2,0.5187496,0.19414362,0.5288448,0.1807328,0.5079975,0.18013531,0.539041,0.20628951,0.4871182,0.20448913,0.5497128,0.31485885,0.4751807,0.32491714,0.6233199,0.3360262,0.4428135,0.34872416,0.71738946,0.3014743,0.41587076,0.33148494,0.55511177,0.5730296,0.48409534,0.5768105,0.66154015,0.6507805,0.41180655,0.65463495,0.67178684,0.8166813,0.30136928,0.7892002
00000203.jpg,Warrior2,0.4093599,0.13134292,0.42274234,0.11191763,0.40854892,0.11170177,0.46081623,0.123520896,0.41628662,0.11968208,0.51580065,0.23797353,0.40320253,0.22033519,0.626832,0.22352423,0.29255915,0.2329466,0.7368038,0.20823678,0.18544172,0.19327484,0.5105744,0.56715924,0.40954217,0.55332553,0.6308045,0.7129287,0.2995213,0.6192341,0.7467303,0.8583185,0.29435757,0.873114
00000009.jpg,Warrior2,0.4480785,0.21504924,0.46343166,0.19743158,0.432792,0.19821122,0.48462397,0.2089389,0.40493256,0.21359132,0.51288575,0.3176468,0.39281374,0.31817645,0.63016605,0.31499395,0.27400336,0.326656,0.7450011,0.30020234,0.16637127,0.29532924,0.50363845,0.5873761,0.39650646,0.5819458,0.6164007,0.70909953,0.24802314,0.6537323,0.7660837,0.88376844,0.21948451,0.88812006
00000408.jpg,Warrior2,0.5119934,0.27776077,0.5323635,0.26706073,0.5067062,0.26637456,0.573883,0.28360674,0.50076103,0.28039026,0.61870223,0.3631707,0.48112923,0.3530106,0.7231388,0.38040283,0.33716044,0.35236776,0.83168274,0.3960307,0.2170619,0.33977866,0.5929524,0.56420374,0.47815076,0.5571477,0.68759453,0.6733534,0.33318242,0.6400973,0.7883178,0.7956323,0.3194012,0.803505
00000180.jpg,Warrior2,0.47001624,0.21222807,0.47920275,0.20322314,0.48679534,0.20191534,0.48887807,0.23071994,0.52660733,0.22378099,0.46334514,0.28785273,0.5644819,0.31974384,0.35548413,0.24173042,0.6398666,0.39815983,0.26950982,0.17373975,0.73095864,0.448058,0.45938453,0.5690118,0.555884,0.5716504,0.3421413,0.6662849,0.6695942,0.6594598,0.314986,0.87440187,0.7988762,0.81847376
00000234.jpg,Warrior2,0.4185397,0.29684234,0.4381479,0.28302574,0.41883472,0.2838566,0.492739,0.3061536,0.42885795,0.30317566,0.5651174,0.4030628,0.42123848,0.3914084,0.7338716,0.3856178,0.24873215,0.42141923,0.86628157,0.39610738,0.105850235,0.3920846,0.57407326,0.66927457,0.4324729,0.65194947,0.79710037,0.79470253,0.23962636,0.6687772,0.93388486,0.88128436,0.18959719,0.85586536
00000107.jpg,Warrior2,0.46113735,0.13208573,0.47385287,0.10870031,0.4597993,0.11062921,0.5114273,0.11677551,0.46749935,0.11866964,0.5588033,0.24725974,0.45064923,0.24172801,0.65964955,0.25119936,0.34426674,0.26671833,0.74760056,0.23906821,0.2513327,0.23677221,0.5246497,0.6015416,0.42989954,0.5925174,0.63334507,0.7464832,0.34216413,0.6904514,0.73328793,0.90642387,0.32639524,0.9229539
00000132.jpg,Warrior2,0.47841048,0.16422704,0.49206525,0.1415819,0.47468567,0.14140637,0.52534646,0.14905453,0.47443533,0.1474101,0.5609614,0.27201316,0.46652213,0.25428274,0.6449809,0.26794577,0.36336622,0.26807222,0.7142291,0.24063104,0.28349742,0.23576786,0.5364949,0.57787704,0.4544498,0.5581786,0.620171,0.71793634,0.34350044,0.6211157,0.7179604,0.87736076,0.32582447,0.8851112
00000295.jpg,Warrior2,0.5182389,0.32853344,0.5274753,0.33367544,0.522809,0.32763812,0.51810354,0.38717872,0.52963597,0.37765127,0.48497358,0.40138847,0.5191893,0.44112337,0.48411494,0.25916773,0.4873313,0.30169442,0.4914094,0.1199003,0.4909515,0.15834758,0.45948514,0.68461126,0.5134309,0.7044804,0.35535344,0.7259437,0.58354133,0.8133121,0.3546779,0.9380003,0.678243,0.93261
00000026.jpg,Warrior2,0.5691378,0.13676113,0.5725518,0.119048595,0.55636317,0.11728847,0.56281966,0.13111149,0.5112144,0.12803529,0.573341,0.24264005,0.45441243,0.25918728,0.6911902,0.24659234,0.33685192,0.24838585,0.8038065,0.21736826,0.22812699,0.24595904,0.5671079,0.583138,0.461615,0.5962203,0.7040301,0.67473316,0.37969622,0.7390723,0.73610824,0.9221611,0.21600948,0.916905
00000062.jpg,Warrior2,0.45464554,0.2827333,0.4716018,0.2672536,0.45221952,0.2678141,0.5210099,0.28113332,0.4581919,0.2828197,0.5942967,0.38366145,0.45146084,0.37970018,0.7643653,0.38574922,0.2743721,0.37485722,0.8904203,0.38272724,0.1364838,0.35916492,0.5876961,0.6456217,0.45660165,0.6377444,0.74811715,0.7714067,0.2682918,0.7142458,0.9311387,0.9150185,0.20650034,0.9301957
